,user_id,isbn,book_rating,user,book
14466,2110,0345362276,10.0,508,733
14467,2110,0345375580,10.0,508,746
14468,2110,0345423038,6.0,508,785
14471,2110,0373614845,6.0,508,906
14472,2110,0373614896,7.0,508,907
14473,2110,037361490X,5.0,508,908
14475,2110,0373619472,7.0,508,909
14476,2110,0373619499,7.0,508,910
14477,2110,0373619502,7.0,508,911
14479,2110,0373638078,9.0,508,912
14480,2110,0373638167,9.0,508,913
14482,2110,0373642849,6.0,508,914
14483,2110,0373642857,6.0,508,915
14485,2110,0373642911,7.0,508,916
14486,2110,037364292X,7.0,508,917
14493,2110,0373765649,8.0,508,933
14494,2110,037379116x,8.0,508,934
14496,2110,0380570009,10.0,508,1048
14498,2110,038513097x,7.0,508,1128
14500,2110,0394553284,7.0,508,1247
14501,2110,0394563131,7.0,508,1250
14502,2110,0394707745,8.0,508,1255
14503,2110,0394843509,10.0,508,1273
14504,2110,042516540X,8.0,508,1416
14506,2110,0439176824,8.0,508,1497
14507,2110,0439222303,10.0,508,1506
14508,2110,0439240700,10.0,508,1507
14512,2110,0440920221,6.0,508,1635
14513,2110,0441000150,10.0,508,1639
14514,2110,0441000762,9.0,508,1640
14519,2110,0451077237,8.0,508,1862
14521,2110,0451137965,9.0,508,1868
14524,2110,0486270718,10.0,508,2056
14525,2110,051512463X,8.0,508,2104
14526,2110,0515127396,8.0,508,2106
14528,2110,0515134384,5.0,508,2124
14529,2110,0515136557,3.0,508,2132
14530,2110,0553073273,9.0,508,2187
14534,2110,0590109715,10.0,508,2420
14535,2110,0590109960,10.0,508,2421
14536,2110,0590213040,10.0,508,2424
14537,2110,059035342X,10.0,508,2431
14538,2110,0590448285,8.0,508,2463
14541,2110,0590448315,8.0,508,2464
14542,2110,0590448323,8.0,508,2465
14543,2110,0590448595,8.0,508,2467
14544,2110,059045367X,8.0,508,2470
14548,2110,059046678X,10.0,508,2476
14549,2110,059047054X,7.0,508,2479
14550,2110,0590629778,10.0,508,2488
14551,2110,0590629786,10.0,508,2489
14552,2110,0590629794,10.0,508,2490
14553,2110,0590629808,10.0,508,2491
14554,2110,0590879979,9.0,508,2496
14555,2110,0590880748,6.0,508,2498
14556,2110,0590880780,7.0,508,2499
14557,2110,0590956159,8.0,508,2504
14559,2110,0671001868,8.0,508,2557
14560,2110,0671038931,8.0,508,2614
14563,2110,0671527215,9.0,508,2643
14564,2110,0671529714,7.0,508,2645
14565,2110,0671532642,8.0,508,2647
14566,2110,067166865X,10.0,508,2682
14568,2110,0671695304,10.0,508,2691
14571,2110,0671751174,10.0,508,2723
14573,2110,0671802283,8.0,508,2738
14574,2110,0671803530,8.0,508,2739
14575,2110,0679023755,8.0,508,2764
14576,2110,0679805265,10.0,508,2838
14577,2110,0679811761,10.0,508,2839
14578,2110,0688047211,1.0,508,2894
14579,2110,068808527X,8.0,508,2895
14580,2110,0698119916,8.0,508,2945
14582,2110,0743486625,10.0,508,3058
14586,2110,0786807555,7.0,508,3138
14587,2110,0786814241,8.0,508,3140
14589,2110,0803298145,9.0,508,3200
14591,2110,0806512318,6.0,508,3242
14592,2110,0807842613,9.0,508,3249
14593,2110,0812505042,10.0,508,3271
14595,2110,0886774500,9.0,508,3523
14599,2110,0898863538,8.0,508,3611
14601,2110,093317490X,7.0,508,3637
14602,2110,097089726x,10.0,508,3669
14603,2110,1558504184,8.0,508,3742
14605,2110,1561008931,7.0,508,3773
14606,2110,1565111575,10.0,508,3802
14608,2110,1570420564,10.0,508,3829
14609,2110,1572970944,6.0,508,3837
14611,2115,0515120618,7.0,509,2094
14614,2116,0671004573,7.0,510,2565
14615,2119,0971766711,5.0,511,3672
14616,2127,0446605239,8.0,512,1734
14619,2130,0201731355,8.0,513,453
14622,2132,0060002050,8.0,514,35
14641,2132,0440236401,8.0,514,1596
14647,2132,0451208293,9.0,514,1936
14652,2132,0553583905,1.0,514,2391
14663,2132,0843950676,8.0,514,3418
14666,2132,0843952059,9.0,514,3420
14668,2132,1551666766,8.0,514,3709
14670,2132,1551668424,8.0,514,3714
14675,2134,0060392703,10.0,515,79
14677,2134,0385483813,7.0,515,1191
14678,2134,0399517405,9.0,515,1349
14680,2134,0671743228,10.0,515,2716
14681,2134,0684866048,10.0,515,2884
14682,2134,0688164307,8.0,515,2911
14683,2134,1556590415,6.0,515,3731
14685,2134,1885171013,7.0,515,3950
14687,2135,0446400688,6.0,516,1696
14688,2135,0804110867,8.0,516,3217
14691,2136,0399143335,8.0,517,1314
14693,2136,0441001866,8.0,517,1642
14695,2136,0515134384,8.0,517,2124
14699,2138,0671743562,8.0,518,2717
14700,2139,0142004235,8.0,519,399
14701,2139,0385335830,7.0,519,1167
14702,2139,0515130389,10.0,519,2111
14703,2139,0515135062,10.0,519,2125
14704,2139,0553272837,10.0,519,2263
14705,2139,0743262174,8.0,519,3013
14707,2141,0595197124,6.0,520,2510
14708,2147,0689859376,8.0,521,2939
14709,2148,0316182540,8.0,522,614
14711,2152,037542217X,7.0,523,976
14712,2152,0375727132,7.0,523,1011
14713,2152,0446612545,7.0,523,1768
14715,2155,8421615386,6.0,524,4363
14719,2163,325723273X,7.0,525,4147
14722,2169,0743412028,7.0,526,3024
14724,2170,3442429439,7.0,527,4203
14726,2172,0425169693,5.0,528,1422
14729,2178,0452269571,5.0,529,2025
14731,2179,0060392452,9.0,530,78
14733,2179,0072131780,8.0,530,260
14735,2179,0252068505,8.0,530,463
14736,2179,0312263120,8.0,530,511
14739,2179,0380815931,10.0,530,1105
14740,2179,0385504209,10.0,530,1215
14744,2179,0446532231,9.0,530,1723
14745,2179,0451455789,9.0,530,1982
14746,2179,0451458370,9.0,530,1993
14747,2179,0451524934,8.0,530,2009
14751,2179,0553373803,10.0,530,2308
14755,2179,0590353403,10.0,530,2430
14757,2179,0618002219,9.0,530,2523
14758,2179,0671721046,10.0,530,2697
14767,2179,0886777844,9.0,530,3550
14768,2179,0887307884,9.0,530,3555
14771,2179,0915035170,9.0,530,3623
14773,2179,0932130097,8.0,530,3634
14774,2179,0941104184,10.0,530,3647
14775,2179,096265342X,9.0,530,3653
14777,2179,1565926994,8.0,530,3807
14780,2179,1566393523,8.0,530,3811
14782,2179,1931836876,9.0,530,3987
14783,2181,0765341840,8.0,531,3093
14785,2183,0671021001,9.0,532,2582
14786,2189,0141002077,6.0,533,383
14787,2189,0312243359,8.0,533,508
14789,2189,0394757653,7.0,533,1263
14790,2189,2070423158,9.0,533,4018
14791,2189,2253182389,7.0,533,4071
14793,2189,2877141667,4.0,533,4118
14796,2190,0812579569,7.0,534,3337
14801,2197,0312291639,9.0,535,528
14802,2197,0375727434,7.0,535,1013
14804,2197,0449701875,8.0,535,1845
14805,2197,0449702146,10.0,535,1846
14806,2197,0449702545,8.0,535,1847
14807,2197,0449702936,8.0,535,1849
14809,2197,0590471570,9.0,535,2480
14810,2197,0590477323,7.0,535,2481
14811,2197,1550223968,8.0,535,3692
14812,2198,0451524934,10.0,536,2009
14813,2199,0099771519,9.0,537,265
14814,2203,014043187X,7.0,538,368
14816,2204,0440211727,9.0,539,1539
14824,2216,3257218370,8.0,540,4142
14825,2218,0425101452,8.0,541,1378
14826,2219,0192816489,8.0,542,440
14827,2222,014018869X,9.0,543,315
14828,2222,189251415X,8.0,543,3966
14829,2223,1401068049,5.0,544,3687
14830,2224,2070374637,7.0,545,4002
14832,2226,2890377741,9.0,546,4121
14833,2230,0375505296,2.0,547,980
14836,2238,034536662X,10.0,548,735
14837,2238,0553348981,10.0,548,2306
14839,2240,0486251772,8.0,549,2055
14841,2250,0684874350,8.0,550,2892
14842,2253,0446611212,8.0,551,1761
14844,2255,0316168688,8.0,552,611
14845,2255,0425175405,7.0,552,1434
14847,2255,0452264790,8.0,552,2020
14852,2271,0684874350,10.0,553,2892
14854,2276,0020960808,10.0,554,17
14856,2276,0030632366,9.0,554,33
14858,2276,0061030643,8.0,554,167
14860,2276,0061098353,8.0,554,208
14861,2276,0061099155,9.0,554,211
14867,2276,0071407944,7.0,554,258
14869,2276,0131953621,8.0,554,273
14870,2276,0133143023,9.0,554,275
14871,2276,0139634479,6.0,554,278
14875,2276,031209261X,10.0,554,488
14876,2276,0312191952,9.0,554,500
14877,2276,0312855486,10.0,554,544
14880,2276,0312974728,9.0,554,573
14881,2276,0312983220,8.0,554,583
14882,2276,0312989385,10.0,554,593
14884,2276,0340182563,9.0,554,667
14887,2276,0345257448,8.0,554,675
14891,2276,0345272463,9.0,554,678
14893,2276,0345275187,9.0,554,681
14894,2276,0345275497,10.0,554,682
14899,2276,034528643X,8.0,554,686
14906,2276,0345308476,9.0,554,693
14908,2276,0345315642,10.0,554,696
14910,2276,0345357620,8.0,554,730
14911,2276,0345361407,7.0,554,732
14915,2276,0345379144,10.0,554,750
14916,2276,0345382447,7.0,554,753
14921,2276,0345397371,8.0,554,768
14922,2276,0345404793,9.0,554,773
14925,2276,0345423615,9.0,554,788
14927,2276,0345447867,9.0,554,812
14928,2276,0345460693,9.0,554,826
14929,2276,0380002930,9.0,554,1034
14930,2276,0380482800,3.0,554,1045
14932,2276,0380542625,10.0,554,1047
14936,2276,038072880X,9.0,554,1072
14938,2276,0380770210,8.0,554,1084
14941,2276,0385018681,8.0,554,1126
14944,2276,0385505833,5.0,554,1216
14946,2276,0393310477,7.0,554,1237
14947,2276,0394499026,5.0,554,1243
14950,2276,0395247764,10.0,554,1279
14951,2276,0399129723,8.0,554,1298
14952,2276,0399146725,10.0,554,1327
14954,2276,0425033260,7.0,554,1355
14955,2276,0425037967,8.0,554,1356
14956,2276,0425039048,9.0,554,1357
14960,2276,0425047253,10.0,554,1359
14963,2276,0425050424,9.0,554,1363
14965,2276,0425052990,4.0,554,1365
14966,2276,0425053008,5.0,554,1366
14967,2276,0425054578,6.0,554,1367
14968,2276,0425055272,10.0,554,1368
14970,2276,0425056023,9.0,554,1369
14971,2276,0425058190,8.0,554,1370
14973,2276,0425062856,8.0,554,1371
14977,2276,0425119653,8.0,554,1386
14980,2276,0425170470,10.0,554,1423
14981,2276,0425172546,9.0,554,1426
14983,2276,0425182908,4.0,554,1453
14984,2276,0440110602,8.0,554,1518
14985,2276,0440128757,8.0,554,1522
14986,2276,0440145465,10.0,554,1523
14990,2276,0440220793,7.0,554,1557
14991,2276,0440221471,10.0,554,1561
14992,2276,0440236673,10.0,554,1598
14993,2276,0440237424,6.0,554,1602
14995,2276,0440948754,9.0,554,1637
14999,2276,0441065848,10.0,554,1650
15003,2276,0441116868,9.0,554,1653
15010,2276,0441317502,9.0,554,1655
15017,2276,044173684X,8.0,554,1661
15029,2276,0446327085,9.0,554,1673
15031,2276,0446349461,9.0,554,1678
15034,2276,0446364622,8.0,554,1689
15035,2276,0446518220,10.0,554,1701
15036,2276,0446521612,5.0,554,1705
15039,2276,0446609323,9.0,554,1748
15041,2276,0446612790,10.0,554,1771
15042,2276,0446613681,8.0,554,1773
15044,2276,0446794031,7.0,554,1786
15047,2276,0446936383,10.0,554,1787
15050,2276,0449007383,10.0,554,1800
15053,2276,0449209695,10.0,554,1811
15055,2276,044921852X,9.0,554,1825
15057,2276,0449232085,9.0,554,1838
15058,2276,0449236714,8.0,554,1839
15059,2276,0449237842,10.0,554,1840
15061,2276,0449240886,5.0,554,1841
15064,2276,0449703274,10.0,554,1850
15065,2276,0449903001,9.0,554,1851
15070,2276,0451115589,7.0,554,1865
15076,2276,0451163710,10.0,554,1879
15078,2276,0451171845,9.0,554,1887
15081,2276,0451204891,9.0,554,1923
15084,2276,0451401905,5.0,554,1946
15086,2276,0451452305,10.0,554,1968
15087,2276,0451452941,10.0,554,1971
15088,2276,0451454081,10.0,554,1978
15089,2276,0451454499,5.0,554,1980
15091,2276,0451456726,10.0,554,1985
15092,2276,0451456734,10.0,554,1986
15093,2276,0451458990,9.0,554,1996
15096,2276,0460016989,7.0,554,2042
15098,2276,0515130125,10.0,554,2110
15100,2276,0515135747,7.0,554,2126
15105,2276,0534129064,8.0,554,2174
15107,2276,0553052691,10.0,554,2184
15110,2276,0553113925,8.0,554,2198
15114,2276,0553144286,8.0,554,2203
15121,2276,0553227041,5.0,554,2222
15123,2276,055323577X,7.0,554,2227
15124,2276,0553236679,9.0,554,2228
15125,2276,0553240307,10.0,554,2229
15126,2276,0553246089,8.0,554,2231
15131,2276,0553258311,6.0,554,2241
15133,2276,0553263226,10.0,554,2247
15138,2276,0553289640,6.0,554,2287
15139,2276,0553290797,8.0,554,2289
15142,2276,0553574582,7.0,554,2353
15143,2276,0553575538,10.0,554,2357
15145,2276,0553576801,8.0,554,2360
15146,2276,0553582526,9.0,554,2380
15148,2276,0553583468,10.0,554,2390
15149,2276,0553584510,9.0,554,2394
15150,2276,0553585118,10.0,554,2396
15151,2276,0553585681,10.0,554,2397
15158,2276,0671016768,8.0,554,2575
15161,2276,0671428306,5.0,554,2623
15164,2276,0671442260,7.0,554,2625
15165,2276,0671442686,10.0,554,2626
15172,2276,0671473905,9.0,554,2628
15175,2276,0671524313,10.0,554,2640
15176,2276,0671531360,9.0,554,2646
15178,2276,0671547305,9.0,554,2650
15185,2276,0671622358,7.0,554,2661
15186,2276,0671625810,9.0,554,2665
15190,2276,0671635743,9.0,554,2666
15191,2276,0671653601,9.0,554,2675
15194,2276,0671658875,10.0,554,2678
15195,2276,0671660632,5.0,554,2679
15196,2276,0671669583,9.0,554,2683
15199,2276,0671721178,10.0,554,2698
15200,2276,0671721224,9.0,554,2699
15202,2276,0671721542,9.0,554,2700
15204,2276,0671729446,5.0,554,2708
15205,2276,0671743872,5.0,554,2718
15207,2276,0671795988,7.0,554,2735
15208,2276,0671797050,10.0,554,2736
15209,2276,0671806769,7.0,554,2740
15219,2276,0671832867,7.0,554,2742
15223,2276,0671833987,8.0,554,2743
15227,2276,0671836927,9.0,554,2744
15229,2276,0671876015,10.0,554,2752
15232,2276,0679504885,8.0,554,2792
15233,2276,0684803976,10.0,554,2853
15234,2276,0684852802,9.0,554,2876
15238,2276,0743412753,9.0,554,3027
15239,2276,0743424387,6.0,554,3037
15242,2276,0756400147,10.0,554,3079
15243,2276,0756400619,8.0,554,3080
15244,2276,0758201931,10.0,554,3081
15245,2276,0786006579,7.0,554,3134
15253,2276,0805063897,10.0,554,3237
15257,2276,0812513711,8.0,554,3278
15260,2276,0812517725,8.0,554,3287
15266,2276,0812545540,7.0,554,3321
15268,2276,0812575962,10.0,554,3335
15270,2276,0812585151,5.0,554,3338
15272,2276,0812880145,8.0,554,3342
15273,2276,082171306X,6.0,554,3355
15276,2276,087216683X,4.0,554,3451
15277,2276,0872168026,5.0,554,3452
15280,2276,0878331824,10.0,554,3479
15294,2276,0882293613,10.0,554,3497
15295,2276,0882840185,8.0,554,3500
15302,2276,0886771897,10.0,554,3512
15303,2276,0886772222,10.0,554,3513
15304,2276,0886772559,10.0,554,3514
15305,2276,0886772850,10.0,554,3515
15307,2276,0886773199,10.0,554,3516
15310,2276,0886774632,10.0,554,3525
15311,2276,0886775167,10.0,554,3530
15313,2276,0886775639,10.0,554,3534
15315,2276,0886776120,10.0,554,3538
15318,2276,0886779200,8.0,554,3552
15319,2276,088950900X,3.0,554,3559
15321,2276,089529768X,8.0,554,3586
15323,2276,0897890272,10.0,554,3599
15326,2276,0931580366,8.0,554,3633
15335,2276,1556111401,6.0,554,3727
15336,2276,1556522347,8.0,554,3730
15337,2276,1559702125,4.0,554,3768
15338,2276,1559723009,10.0,554,3770
15339,2276,1562059513,10.0,554,3783
15345,2276,1893224902,10.0,554,3968
15352,2281,0061008427,3.0,555,155
15355,2281,0425181103,7.0,555,1446
15359,2287,0060981180,6.0,556,148
15360,2287,0061051098,6.0,556,180
15361,2287,0140077022,5.0,556,294
15363,2287,0375706062,6.0,556,1001
15364,2287,0380014033,7.0,556,1039
15366,2287,0425147622,7.0,556,1407
15367,2287,0446360856,6.0,556,1683
15368,2287,0451180410,7.0,556,1898
15370,2288,0020519109,4.0,557,15
15372,2288,0070212570,8.0,557,256
15373,2288,0310466628,6.0,557,483
15375,2288,0312993560,8.0,557,596
15388,2288,0425115801,10.0,557,1383
15389,2288,0425144429,5.0,557,1405
15391,2288,0425188809,10.0,557,1465
15392,2288,0440206707,7.0,557,1534
15393,2288,0446363510,6.0,557,1686
15395,2288,0553210092,5.0,557,2211
15397,2288,0553582763,9.0,557,2384
15398,2288,0671623931,3.0,557,2664
15403,2288,0821764462,10.0,557,3364
15404,2288,0821770594,10.0,557,3368
15412,2292,0451204948,8.0,558,1924
15414,2295,0062502182,6.0,559,218
15415,2295,0486290492,8.0,559,2066
15418,2296,0399144137,8.0,560,1316
15419,2296,0743436741,7.0,560,3043
15421,2305,0609600567,7.0,561,2513
15423,2311,0786404019,10.0,562,3137
15424,2312,0140348107,8.0,563,354
15425,2313,0020442602,9.0,564,14
15426,2313,0060173289,9.0,564,55
15427,2313,0295955252,8.0,564,465
15429,2313,0312186754,5.0,564,498
15430,2313,0312275560,6.0,564,516
15431,2313,0312876513,6.0,564,553
15432,2313,0345348036,9.0,564,721
15433,2313,034545104X,5.0,564,815
15435,2313,0385470142,9.0,564,1179
15436,2313,0385482388,5.0,564,1188
15437,2313,0394756827,10.0,564,1262
15438,2313,0395874653,8.0,564,1290
15439,2313,0399141146,3.0,564,1309
15440,2313,0399146431,5.0,564,1323
15443,2313,0452260116,9.0,564,2018
15444,2313,0520077806,8.0,564,2150
15446,2313,0553278223,7.0,564,2270
15448,2313,0679729259,8.0,564,2801
15449,2313,0679733760,7.0,564,2805
15450,2313,0679741410,6.0,564,2810
15451,2313,0679745580,8.0,564,2814
15454,2313,0803287100,6.0,564,3199
15456,2313,0812533550,9.0,564,3312
15457,2313,0820319627,7.0,564,3353
15458,2313,0824811720,6.0,564,3374
15459,2313,0870238566,7.0,564,3442
15460,2313,0879520388,7.0,564,3484
15461,2313,1558850481,6.0,564,3764
15466,2324,0425177696,8.0,565,1437
15475,2326,0807281956,9.0,566,3248
15478,2326,0880381736,8.0,566,3488
15481,2326,9721013412,8.0,566,4470
15483,2329,074346771X,4.0,567,3053
15486,2333,0312195516,9.0,568,501
15490,2333,0399138749,7.0,568,1305
15491,2333,0571069134,7.0,568,2405
15495,2334,0811816583,9.0,569,3262
15496,2335,1588512681,7.0,570,3890
15497,2336,1573228745,9.0,571,3847
15498,2337,0060928336,9.0,572,116
15499,2337,0060987561,7.0,572,151
15500,2337,0136714897,10.0,572,277
15501,2337,0142001740,8.0,572,395
15502,2337,0312265867,7.0,572,513
15503,2337,0345350499,9.0,572,726
15505,2337,0385505833,7.0,572,1216
15506,2337,0440403278,10.0,572,1613
15507,2337,0446528757,9.0,572,1718
15508,2337,0451191145,9.0,572,1909
15509,2337,0451191153,8.0,572,1910
15510,2337,0671510126,8.0,572,2633
15511,2337,0689823517,10.0,572,2930
15512,2337,0803722907,9.0,572,3205
15513,2337,0842314296,10.0,572,3402
15514,2337,0875093663,10.0,572,3462
15515,2337,1880089858,10.0,572,3939
15516,2339,055328424X,6.0,573,2282
15517,2340,0373250290,4.0,574,886
15518,2345,1844262553,9.0,575,3907
15526,2349,3548600867,9.0,576,4289
15527,2349,3596124166,3.0,576,4300
15528,2350,0525945172,8.0,577,2167
15529,2351,3462029916,5.0,578,4247
15532,2354,014131088X,8.0,579,388
15533,2354,0152008772,8.0,579,415
15534,2354,0380814021,7.0,579,1103
15536,2355,0312150601,8.0,580,492
15537,2357,0375725784,8.0,581,1007
15541,2358,0064408655,9.0,582,245
15544,2358,0140071083,6.0,582,293
15550,2358,0345302745,8.0,582,690
15552,2358,0345348176,8.0,582,723
15567,2358,0425171973,7.0,582,1425
15570,2358,0440208823,8.0,582,1536
15571,2358,0440220653,8.0,582,1556
15573,2358,0440400759,8.0,582,1610
15584,2358,0446603775,8.0,582,1730
15585,2358,0446603783,8.0,582,1731
15586,2358,0449212599,8.0,582,1817
15589,2358,0451160312,6.0,582,1872
15595,2358,055325636X,7.0,582,2236
15596,2358,0553262009,7.0,582,2245
15601,2358,0553272004,7.0,582,2259
15606,2358,059033560X,6.0,582,2429
15607,2358,0590403370,7.0,582,2434
15616,2358,0671034251,8.0,582,2608
15620,2358,0671746065,8.0,582,2721
15629,2358,0671899619,8.0,582,2761
15663,2358,0812509145,7.0,582,3275
15664,2358,0812524608,6.0,582,3296
15668,2363,0440234948,6.0,583,1587
15670,2363,0451450787,9.0,583,1962
15671,2363,0451450825,9.0,583,1963
15672,2363,0451450876,9.0,583,1964
15673,2363,0451451899,9.0,583,1966
15674,2363,0451451996,9.0,583,1967
15675,2363,0451452380,9.0,583,1969
15676,2363,0451452542,9.0,583,1970
15677,2363,0451453026,9.0,583,1972
15678,2363,0451453689,9.0,583,1973
15679,2363,0451453697,9.0,583,1974
15680,2363,0451453700,9.0,583,1975
15681,2363,0451453719,9.0,583,1976
15682,2363,0451453727,9.0,583,1977
15683,2363,0451456998,9.0,583,1987
15684,2363,0451457374,9.0,583,1988
15685,2363,0451457471,9.0,583,1989
15686,2363,0451458184,9.0,583,1992
15687,2363,0451458397,9.0,583,1994
15688,2363,0451459954,9.0,583,1999
15690,2363,0671578375,5.0,583,2655
15691,2363,0671726889,9.0,583,2706
15692,2366,0553210092,8.0,584,2211
15693,2368,0395390338,10.0,585,1280
15696,2375,0345424719,7.0,586,789
15697,2375,0345465083,7.0,586,828
15700,2375,0671003755,9.0,586,2561
15702,2375,0684803143,7.0,586,2852
15704,2376,0446610100,6.0,587,1755
15705,2379,0440224624,8.0,588,1571
15706,2385,0440216745,7.0,589,1546
15707,2385,0446604666,6.0,589,1733
15708,2385,1857027795,8.0,589,3922
15710,2388,0142001740,6.0,590,395
15711,2389,3423202343,6.0,591,4184
15715,2389,344242979X,9.0,591,4204
15721,2399,0345317580,7.0,592,697
15722,2399,0345334310,8.0,592,706
15723,2399,0345337662,9.0,592,712
15725,2399,0671730177,9.0,592,2709
15726,2399,0671876015,9.0,592,2752
15728,2399,0812533666,4.0,592,3315
15731,2404,0679766758,10.0,593,2826
15733,2404,0967224918,7.0,593,3665
15734,2406,3257228449,4.0,594,4146
15736,2406,3442440246,3.0,594,4208
15738,2406,3442727758,5.0,594,4218
15739,2406,3492215416,2.0,594,4257
15741,2406,3499431009,8.0,594,4278
15746,2406,3746618959,5.0,594,4325
15749,2411,0152017976,5.0,595,417
15750,2411,0152017984,6.0,595,418
15751,2411,0307100227,6.0,595,472
15752,2411,0671522728,5.0,595,2638
15756,2411,0886251788,5.0,595,3511
15757,2411,0971880107,3.0,595,3673
15759,2414,0062502182,7.0,596,218
15761,2414,0451176723,5.0,596,1890
15762,2415,3596270952,9.0,597,4315
15763,2415,3596271088,8.0,597,4316
15764,2416,8477204055,7.0,598,4413
15765,2417,051513290X,7.0,599,2121
15766,2421,0151104506,8.0,600,414
15768,2425,0425175006,7.0,601,1433
15770,2437,0061032093,9.0,602,175
15772,2437,0425181979,8.0,602,1449
15775,2437,0440236266,6.0,602,1595
15776,2437,0515114693,9.0,602,2089
15778,2437,051512317X,7.0,602,2099
15780,2437,0671003518,9.0,602,2560
15781,2437,0671725505,8.0,602,2705
15782,2437,0671739751,9.0,602,2712
15783,2439,0060004533,8.0,603,37
15784,2439,0060507403,8.0,603,84
15785,2439,0345367421,7.0,603,736
15786,2439,0380002930,10.0,603,1034
15788,2439,0425174468,7.0,603,1431
15790,2439,0553212761,8.0,603,2218
15791,2439,0679767398,7.0,603,2827
15792,2439,080215185X,9.0,603,3189
15818,2442,8806134817,5.0,604,4440
15821,2442,8806155873,8.0,604,4442
15826,2442,8807804506,7.0,604,4449
15827,2442,8807809907,10.0,604,4450
15828,2442,880781076X,10.0,604,4453
15829,2442,8807810778,10.0,604,4454
15868,2442,8876843884,7.0,604,4464
15925,2448,0718143043,6.0,605,2967
15928,2453,0515122491,10.0,606,2098
15933,2461,0446363170,9.0,607,1685
15934,2461,0553562967,7.0,607,2327
15935,2462,0449003183,8.0,608,1793
15936,2462,044920474X,9.0,608,1806
15939,2462,0449244970,8.0,608,1842
15940,2462,0804110379,8.0,608,3216
15941,2462,0804117934,9.0,608,3222
15942,2466,0312966970,9.0,609,567
15943,2466,0312971346,9.0,609,570
15944,2466,0399147101,10.0,609,1328
15947,2470,0449146383,9.0,610,1802
15949,2470,0553378260,5.0,610,2313
15950,2473,1556614438,10.0,611,3736
15952,2481,0140280553,8.0,612,336
15953,2481,0312850581,9.0,612,542
15954,2481,0930031067,8.0,612,3631
15956,2484,0385474016,7.0,613,1184
15957,2485,0812504364,5.0,614,3269
15964,2499,080213825X,5.0,615,3187
15966,2501,0500280673,10.0,616,2069
15967,2503,1400034779,7.0,617,3682
15968,2504,048640076X,4.0,618,2067
15969,2506,8432227587,7.0,619,4377
15972,2508,0349109931,9.0,620,831
15976,2515,8466307982,7.0,621,4400
15980,2520,8466301151,10.0,622,4398
15983,2528,0671867156,10.0,623,2747
15989,2534,0140124497,5.0,624,303
15994,2545,3426620685,4.0,625,4192
15995,2545,3499123665,5.0,625,4268
16001,2549,2020482363,7.0,626,3991
16003,2549,2253057835,6.0,626,4053
16009,2550,052594527X,10.0,627,2168
16010,2552,3257204833,5.0,628,4132
16011,2552,3404141970,7.0,628,4154
16012,2552,3596122279,7.0,628,4299
16013,2552,3596156963,7.0,628,4307
16016,2559,0060928336,7.0,629,116
16019,2559,0375701044,3.0,629,988
16020,2559,0671036505,4.0,629,2610
16023,2562,0375412824,8.0,630,971
16024,2565,1558743669,10.0,631,3753
16028,2569,0553572997,8.0,632,2343
16029,2574,0708842100,3.0,633,2947
16031,2578,0590453661,8.0,634,2469
16033,2579,059042761X,10.0,635,2441
16034,2580,0385721617,7.0,636,1227
16035,2580,0446300101,6.0,636,1664
16038,2583,0694013226,9.0,637,2942
16039,2584,0441005764,10.0,638,1646
16045,2589,0399147772,7.0,639,1333
16046,2589,0439101336,8.0,639,1491
16047,2589,0440237416,8.0,639,1601
16048,2589,0451410777,6.0,639,1959
16049,2589,0671024051,7.0,639,2587
16050,2589,0671026801,7.0,639,2597
16051,2589,0671034065,4.0,639,2607
16053,2589,0684869829,8.0,639,2889
16054,2590,0380730359,9.0,640,1075
16056,2591,0449212602,9.0,641,1818
16066,2597,006018700X,8.0,642,61
16067,2597,0571174450,9.0,642,2406
16068,2597,0684836483,7.0,642,2866
16069,2598,0312848846,8.0,643,540
16074,2605,0767907817,7.0,644,3113
16076,2611,0553208845,7.0,645,2210
16083,2622,030681188X,10.0,646,468
16084,2622,0688155022,10.0,646,2906
16085,2622,0743204158,7.0,646,2991
16086,2622,088064219X,8.0,646,3492
16088,2622,1904095399,5.0,646,3976
16092,2630,0394541545,8.0,647,1244
16098,2630,0684823780,8.0,647,2859
16099,2630,0800758358,8.0,647,3178
16103,2632,0385493800,9.0,648,1202
16104,2632,0877958920,5.0,648,3477
16105,2633,0440235758,3.0,649,1592
16106,2634,0743216458,8.0,650,3000
16107,2638,0061007129,6.0,651,153
16108,2638,0142000205,8.0,651,392
16109,2640,0425147622,8.0,652,1407
16110,2643,0886773784,9.0,653,3519
16111,2644,0440228204,10.0,654,1584
16112,2644,0883657635,8.0,654,3502
16114,2651,0425180964,8.0,655,1444
16115,2651,0812520793,6.0,655,3290
16116,2653,0312109393,7.0,656,489
16117,2653,0399148019,9.0,656,1334
16121,2655,8807014467,8.0,657,4446
16124,2656,0373063121,10.0,658,838
16130,2665,0140620338,5.0,659,378
16135,2670,0743411250,7.0,660,3022
16137,2678,0375700692,4.0,661,987
16138,2678,0590129988,7.0,661,2423
16139,2679,0140016821,7.0,662,280
16140,2681,0312955510,5.0,663,559
16141,2683,0786867086,10.0,664,3149
16143,2685,0345396537,9.0,665,766
16161,2687,0452272092,8.0,666,2026
16162,2688,3407808836,2.0,667,4167
16163,2688,3423085711,5.0,667,4170
16165,2688,3499262967,4.0,667,4276
